NU_ANO_CENSO;CO_ENTIDADE;NO_AREA_CURSO_PROFISSIONAL;ID_AREA_CURSO_PROFISSIONAL;NO_CURSO_EDUC_PROFISSIONAL;CO_CURSO_EDUC_PROFISSIONAL;QT_CURSO_TEC;QT_MAT_CURSO_TEC;QT_CURSO_TEC_IFTP;QT_MAT_CURSO_TEC_IFTP;QT_CURSO_TEC_NM;QT_MAT_CURSO_TEC_NM;QT_CURSO_TEC_CONC;QT_MAT_CURSO_TEC_CONC;QT_CURSO_TEC_SUBS;QT_MAT_CURSO_TEC_SUBS;QT_CURSO_TEC_IFTP_CT;QT_MAT_CURSO_TEC_IFTP_CT;QT_CURSO_TEC_EJA;QT_MAT_CURSO_TEC_EJA
2025;12012556;Recursos naturais;12;Agronegócio;12173;1;65;1;65;0;0;0;0;0;0;0;0;0;0
2025;12012564;Ambiente e saúde;1;Análises clínicas;1002;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12012564;Gestão e negócios;4;Administração;4050;1;8;1;8;0;0;0;0;0;0;0;0;0;0
2025;12012564;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;26;0;0;0;0;0;0;0;0;0;0;1;26
2025;12012564;Informação e comunicação;6;Informática;6073;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12012564;Informação e comunicação;6;Computação Gráfica;6081;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12012564;Recursos naturais;12;Agronegócio;12173;1;2;1;2;0;0;0;0;0;0;0;0;0;0
2025;12012580;Ambiente e saúde;1;Enfermagem;1006;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12012580;Informação e comunicação;6;Redes de Computadores;6077;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12012750;Controle e processos industriais;3;Outros - Eixo Controle e Processos Industriais;3999;1;24;1;24;0;0;0;0;0;0;0;0;0;0
2025;12012750;Gestão e negócios;4;Recursos Humanos;4059;1;29;1;29;0;0;0;0;0;0;0;0;0;0
2025;12012750;Gestão e negócios;4;Serviços Públicos;4063;1;30;1;30;0;0;0;0;0;0;0;0;0;0
2025;12012750;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;31;1;31;0;0;0;0;0;0;0;0;0;0
2025;12012750;Informação e comunicação;6;Informática;6073;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12012750;Informação e comunicação;6;Computação Gráfica;6081;1;61;1;61;0;0;0;0;0;0;0;0;0;0
2025;12013242;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;35;0;0;0;0;0;0;0;0;0;0;1;35
2025;12013242;Informação e comunicação;6;Computação Gráfica;6081;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12013340;Ambiente e saúde;1;Análises clínicas;1002;1;38;1;38;0;0;0;0;0;0;0;0;0;0
2025;12013340;Ambiente e saúde;1;Estética;1008;1;37;1;37;0;0;0;0;0;0;0;0;0;0
2025;12013340;Ambiente e saúde;1;Saúde Bucal;1012;1;37;1;37;0;0;0;0;0;0;0;0;0;0
2025;12013340;Ambiente e saúde;1;Nutrição e Dietética;1018;1;38;1;38;0;0;0;0;0;0;0;0;0;0
2025;12013340;Gestão e negócios;4;Administração;4050;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12013340;Informação e comunicação;6;Informática;6073;1;44;1;44;0;0;0;0;0;0;0;0;0;0
2025;12013340;Informação e comunicação;6;Redes de Computadores;6077;1;2;1;2;0;0;0;0;0;0;0;0;0;0
2025;12013340;Produção cultural e design;10;Design de Interiores;10139;1;40;1;40;0;0;0;0;0;0;0;0;0;0
2025;12013374;Ambiente e saúde;1;Análises clínicas;1002;1;45;0;0;0;0;0;0;0;0;0;0;1;45
2025;12013404;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;34;0;0;0;0;0;0;0;0;0;0;1;34
2025;12013471;Informação e comunicação;6;Informática;6073;1;30;0;0;0;0;0;0;0;0;0;0;1;30
2025;12013510;Recursos naturais;12;Agronegócio;12173;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12013595;Gestão e negócios;4;Recursos Humanos;4059;1;19;1;19;0;0;0;0;0;0;0;0;0;0
2025;12013595;Gestão e negócios;4;Serviços Públicos;4063;1;37;1;37;0;0;0;0;0;0;0;0;0;0
2025;12013633;Produção alimentícia;9;Confeitaria;9124;1;42;0;0;0;0;0;0;0;0;0;0;1;42
2025;12013889;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;115;0;0;0;0;0;0;0;0;0;0;1;115
2025;12014001;Produção alimentícia;9;Alimentos;9120;1;27;1;27;0;0;0;0;0;0;0;0;0;0
2025;12014052;Ambiente e saúde;1;Saúde Bucal;1012;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12014052;Ambiente e saúde;1;Veterinária;1033;1;177;1;177;0;0;0;0;0;0;0;0;0;0
2025;12014052;Recursos naturais;12;Agronegócio;12173;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12014060;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;23;0;0;0;0;0;0;0;0;0;0;1;23
2025;12014605;Gestão e negócios;4;Contabilidade;4053;1;31;0;0;0;0;0;0;0;0;0;0;1;31
2025;12015172;Gestão e negócios;4;Administração;4050;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12015326;Ambiente e saúde;1;Veterinária;1033;1;24;1;24;0;0;0;0;0;0;0;0;0;0
2025;12015326;Ambiente e saúde;1;Outros - Eixo Ambiente e Saúde;1999;1;41;1;41;0;0;0;0;0;0;0;0;0;0
2025;12015326;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;53;1;53;0;0;0;0;0;0;0;0;0;0
2025;12015326;Recursos naturais;12;Agropecuária;12174;1;22;1;22;0;0;0;0;0;0;0;0;0;0
2025;12015334;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;87;1;87;0;0;0;0;0;0;0;0;0;0
2025;12015334;Recursos naturais;12;Agricultura;12171;1;43;0;0;0;0;0;0;0;0;0;0;1;43
2025;12015334;Recursos naturais;12;Outros - Eixo Recursos Naturais;12999;1;58;1;58;0;0;0;0;0;0;0;0;0;0
2025;12015342;Ambiente e saúde;1;Veterinária;1033;1;28;1;28;0;0;0;0;0;0;0;0;0;0
2025;12015342;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;17;1;17;0;0;0;0;0;0;0;0;0;0
2025;12015342;Recursos naturais;12;Agropecuária;12174;1;65;1;65;0;0;0;0;0;0;0;0;0;0
2025;12015946;Ambiente e saúde;1;Veterinária;1033;1;90;1;90;0;0;0;0;0;0;0;0;0;0
2025;12015946;Ambiente e saúde;1;Outros - Eixo Ambiente e Saúde;1999;1;49;1;49;0;0;0;0;0;0;0;0;0;0
2025;12015946;Gestão e negócios;4;Administração;4050;1;65;1;65;0;0;0;0;0;0;0;0;0;0
2025;12015946;Gestão e negócios;4;Comércio Exterior;4052;1;46;1;46;0;0;0;0;0;0;0;0;0;0
2025;12015946;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;47;1;47;0;0;0;0;0;0;0;0;0;0
2025;12015946;Informação e comunicação;6;Informática;6073;1;20;0;0;0;0;0;0;0;0;0;0;1;20
2025;12016284;Ambiente e saúde;1;Análises clínicas;1002;1;62;1;62;0;0;0;0;0;0;0;0;0;0
2025;12016284;Gestão e negócios;4;Administração;4050;1;128;1;128;0;0;0;0;0;0;0;0;0;0
2025;12016284;Informação e comunicação;6;Informática;6073;1;106;1;106;0;0;0;0;0;0;0;0;0;0
2025;12017060;Ambiente e saúde;1;Veterinária;1033;1;31;1;31;0;0;0;0;0;0;0;0;0;0
2025;12017060;Ambiente e saúde;1;Outros - Eixo Ambiente e Saúde;1999;1;32;1;32;0;0;0;0;0;0;0;0;0;0
2025;12017060;Gestão e negócios;4;Administração;4050;1;32;1;32;0;0;0;0;0;0;0;0;0;0
2025;12017060;Informação e comunicação;6;Informática;6073;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12017060;Recursos naturais;12;Agropecuária;12174;1;23;1;23;0;0;0;0;0;0;0;0;0;0
2025;12017108;Gestão e negócios;4;Contabilidade;4053;1;38;0;0;0;0;0;0;0;0;0;0;1;38
2025;12020249;Gestão e negócios;4;Administração;4050;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12020249;Informação e comunicação;6;Informática;6073;1;38;1;38;0;0;0;0;0;0;0;0;0;0
2025;12020249;Produção alimentícia;9;Panificação;9125;1;39;1;39;0;0;0;0;0;0;0;0;0;0
2025;12020249;Segurança;13;Segurança do Trabalho;13182;1;35;1;35;0;0;0;0;0;0;0;0;0;0
2025;12021601;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;21;0;0;0;0;0;0;0;0;0;0;1;21
2025;12021717;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;15;0;0;0;0;0;0;0;0;0;0;1;15
2025;12021768;Ambiente e saúde;1;Veterinária;1033;1;30;1;30;0;0;0;0;0;0;0;0;0;0
2025;12021768;Gestão e negócios;4;Administração;4050;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12021768;Gestão e negócios;4;Contabilidade;4053;1;29;1;29;0;0;0;0;0;0;0;0;0;0
2025;12021768;Informação e comunicação;6;Informática;6073;1;26;1;26;0;0;0;0;0;0;0;0;0;0
2025;12021768;Informação e comunicação;6;Redes de Computadores;6077;1;29;1;29;0;0;0;0;0;0;0;0;0;0
2025;12021768;Recursos naturais;12;Agronegócio;12173;1;83;1;83;0;0;0;0;0;0;0;0;0;0
2025;12021768;Recursos naturais;12;Agropecuária;12174;1;58;1;58;0;0;0;0;0;0;0;0;0;0
2025;12022004;Gestão e negócios;4;Administração;4050;1;20;1;20;0;0;0;0;0;0;0;0;0;0
2025;12022004;Informação e comunicação;6;Informática;6073;1;19;1;19;0;0;0;0;0;0;0;0;0;0
2025;12023191;Gestão e negócios;4;Administração;4050;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12023396;Gestão e negócios;4;Serviços Públicos;4063;1;18;1;18;0;0;0;0;0;0;0;0;0;0
2025;12023779;Ambiente e saúde;1;Agente Comunitário de Saúde;1001;1;52;1;52;0;0;0;0;0;0;0;0;0;0
2025;12023779;Ambiente e saúde;1;Análises clínicas;1002;1;47;1;47;0;0;0;0;0;0;0;0;0;0
2025;12023779;Ambiente e saúde;1;Enfermagem;1006;1;26;1;26;0;0;0;0;0;0;0;0;0;0
2025;12023779;Ambiente e saúde;1;Veterinária;1033;1;25;1;25;0;0;0;0;0;0;0;0;0;0
2025;12023779;Gestão e negócios;4;Recursos Humanos;4059;1;25;1;25;0;0;0;0;0;0;0;0;0;0
2025;12023779;Recursos naturais;12;Agricultura;12171;1;57;1;57;0;0;0;0;0;0;0;0;0;0
2025;12023779;Recursos naturais;12;Agronegócio;12173;1;83;1;83;0;0;0;0;0;0;0;0;0;0
2025;12023779;Recursos naturais;12;Agropecuária;12174;1;51;1;51;0;0;0;0;0;0;0;0;0;0
2025;12026328;Ambiente e saúde;1;Análises clínicas;1002;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12026328;Gestão e negócios;4;Contabilidade;4053;1;52;1;52;0;0;0;0;0;0;0;0;0;0
2025;12026328;Gestão e negócios;4;Logística;4056;1;41;1;41;0;0;0;0;0;0;0;0;0;0
2025;12026328;Gestão e negócios;4;Recursos Humanos;4059;1;33;1;33;0;0;0;0;0;0;0;0;0;0
2025;12026328;Informação e comunicação;6;Redes de Computadores;6077;1;66;1;66;0;0;0;0;0;0;0;0;0;0
2025;12026328;Recursos naturais;12;Aquicultura;12175;1;57;1;57;0;0;0;0;0;0;0;0;0;0
2025;12026697;Ambiente e saúde;1;Registros e Informações em Saúde;1026;1;51;0;0;0;0;0;0;0;0;0;0;1;51
2025;12026948;Gestão e negócios;4;Administração;4050;1;210;1;210;0;0;0;0;0;0;0;0;0;0
2025;12027340;Ambiente e saúde;1;Prótese Dentária;1022;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12027340;Ambiente e saúde;1;Veterinária;1033;1;35;1;35;0;0;0;0;0;0;0;0;0;0
2025;12027340;Gestão e negócios;4;Serviços Públicos;4063;1;2;1;2;0;0;0;0;0;0;0;0;0;0
2025;12027340;Informação e comunicação;6;Computação Gráfica;6081;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12027359;Ambiente e saúde;1;Veterinária;1033;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12027359;Gestão e negócios;4;Recursos Humanos;4059;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12027359;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;205;0;0;0;0;0;0;0;0;0;0;1;205
2025;12027359;Produção alimentícia;9;Confeitaria;9124;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12027758;Ambiente e saúde;1;Análises clínicas;1002;1;26;1;26;0;0;0;0;0;0;0;0;0;0
2025;12027758;Ambiente e saúde;1;Estética;1008;1;27;1;27;0;0;0;0;0;0;0;0;0;0
2025;12027758;Ambiente e saúde;1;Saúde Bucal;1012;1;29;1;29;0;0;0;0;0;0;0;0;0;0
2025;12027758;Ambiente e saúde;1;Nutrição e Dietética;1018;1;28;1;28;0;0;0;0;0;0;0;0;0;0
2025;12028037;Ambiente e saúde;1;Análises clínicas;1002;1;70;1;70;0;0;0;0;0;0;0;0;0;0
2025;12028037;Ambiente e saúde;1;Enfermagem;1006;1;68;1;68;0;0;0;0;0;0;0;0;0;0
2025;12028037;Ambiente e saúde;1;Saúde Bucal;1012;1;41;1;41;0;0;0;0;0;0;0;0;0;0
2025;12028037;Ambiente e saúde;1;Nutrição e Dietética;1018;1;39;1;39;0;0;0;0;0;0;0;0;0;0
2025;12028037;Informação e comunicação;6;Informática;6073;1;103;1;103;0;0;0;0;0;0;0;0;0;0
2025;12028037;Produção cultural e design;10;Produção de Áudio e Vídeo;10149;1;35;1;35;0;0;0;0;0;0;0;0;0;0
2025;12028037;Recursos naturais;12;Agronegócio;12173;1;41;1;41;0;0;0;0;0;0;0;0;0;0
2025;12028096;Ambiente e saúde;1;Análises clínicas;1002;1;29;0;0;0;0;0;0;0;0;1;29;0;0
2025;12028096;Ambiente e saúde;1;Enfermagem;1006;1;168;0;0;0;0;0;0;0;0;1;168;0;0
2025;12028096;Ambiente e saúde;1;Saúde Bucal;1012;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12028096;Ambiente e saúde;1;Nutrição e Dietética;1018;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12028096;Gestão e negócios;4;Administração;4050;1;56;0;0;0;0;0;0;0;0;1;56;0;0
2025;12028096;Gestão e negócios;4;Recursos Humanos;4059;1;35;0;0;0;0;0;0;0;0;1;35;0;0
2025;12028096;Informação e comunicação;6;Informática;6073;1;57;0;0;0;0;0;0;0;0;1;57;0;0
2025;12028096;Informação e comunicação;6;Redes de Computadores;6077;1;26;0;0;0;0;0;0;0;0;1;26;0;0
2025;12028096;Informação e comunicação;6;Computação Gráfica;6081;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12028096;Segurança;13;Segurança do Trabalho;13182;1;37;0;0;0;0;0;0;0;0;1;37;0;0
2025;12028100;Controle e processos industriais;3;Eletrotécnica;3040;1;26;0;0;0;0;0;0;1;26;0;0;0;0
2025;12028100;Controle e processos industriais;3;Manutenção Automotiva;3041;1;21;0;0;0;0;1;21;0;0;0;0;0;0
2025;12028100;Informação e comunicação;6;Informática para Internet;6074;1;15;0;0;0;0;1;15;0;0;0;0;0;0
2025;12028100;Informação e comunicação;6;Programação de Jogos Digitais;6076;1;56;0;0;0;0;1;56;0;0;0;0;0;0
2025;12028479;Gestão e negócios;4;Administração;4050;1;21;1;21;0;0;0;0;0;0;0;0;0;0
2025;12028479;Informação e comunicação;6;Informática;6073;1;31;1;31;0;0;0;0;0;0;0;0;0;0
2025;12028843;Ambiente e saúde;1;Enfermagem;1006;1;10;0;0;0;0;0;0;0;0;1;10;0;0
2025;12028843;Ambiente e saúde;1;Farmácia;1009;1;3;0;0;0;0;0;0;0;0;1;3;0;0
2025;12028843;Ambiente e saúde;1;Saúde Bucal;1012;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12028843;Ambiente e saúde;1;Cuidados de Idosos;1029;1;42;0;0;0;0;0;0;1;42;0;0;0;0
2025;12028843;Ambiente e saúde;1;Veterinária;1033;1;10;0;0;0;0;0;0;0;0;1;10;0;0
2025;12028851;Ambiente e saúde;1;Agente Comunitário de Saúde;1001;1;21;1;21;0;0;0;0;0;0;0;0;0;0
2025;12028851;Ambiente e saúde;1;Saúde Bucal;1012;1;30;1;30;0;0;0;0;0;0;0;0;0;0
2025;12028851;Ambiente e saúde;1;Outros - Eixo Ambiente e Saúde;1999;1;39;1;39;0;0;0;0;0;0;0;0;0;0
2025;12028851;Gestão e negócios;4;Recursos Humanos;4059;1;34;1;34;0;0;0;0;0;0;0;0;0;0
2025;12029580;Recursos naturais;12;Agronegócio;12173;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12029580;Recursos naturais;12;Agropecuária;12174;1;28;0;0;0;0;1;28;0;0;0;0;0;0
2025;12029580;Recursos naturais;12;Outros - Eixo Recursos Naturais;12999;1;11;0;0;0;0;0;0;0;0;0;0;1;11
2025;12029599;Gestão e negócios;4;Administração;4050;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12029599;Gestão e negócios;4;Contabilidade;4053;1;2;0;0;0;0;0;0;0;0;1;2;0;0
2025;12029599;Gestão e negócios;4;Recursos Humanos;4059;1;9;0;0;0;0;0;0;0;0;1;9;0;0
2025;12029599;Gestão e negócios;4;Serviços Públicos;4063;1;27;0;0;0;0;0;0;0;0;1;27;0;0
2025;12029599;Informação e comunicação;6;Programação de Jogos Digitais;6076;1;5;0;0;0;0;0;0;0;0;1;5;0;0
2025;12029599;Informação e comunicação;6;Computação Gráfica;6081;1;5;0;0;0;0;0;0;0;0;1;5;0;0
2025;12029599;Infraestrutura;7;Desenho de Construção Civil;7084;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12029599;Infraestrutura;7;Edificações;7085;1;4;0;0;0;0;0;0;0;0;1;4;0;0
2025;12029700;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;146;0;0;0;0;0;0;0;0;0;0;1;146
2025;12030155;Recursos naturais;12;Outros - Eixo Recursos Naturais;12999;1;61;1;61;0;0;0;0;0;0;0;0;0;0
2025;12030899;Gestão e negócios;4;Serviços Públicos;4063;1;22;1;22;0;0;0;0;0;0;0;0;0;0
2025;12030937;Ambiente e saúde;1;Meio Ambiente;1016;1;201;1;201;0;0;0;0;0;0;0;0;0;0
2025;12030937;Recursos naturais;12;Agropecuária;12174;1;197;1;197;0;0;0;0;0;0;0;0;0;0
2025;12030937;Recursos naturais;12;Zootecnia;12185;1;101;1;101;0;0;0;0;0;0;0;0;0;0
2025;12030945;Gestão e negócios;4;Administração;4050;1;113;1;113;0;0;0;0;0;0;0;0;0;0
2025;12030945;Informação e comunicação;6;Informática;6073;1;73;1;73;0;0;0;0;0;0;0;0;0;0
2025;12030945;Recursos naturais;12;Agropecuária;12174;1;117;1;117;0;0;0;0;0;0;0;0;0;0
2025;12030953;Recursos naturais;12;Outros - Eixo Recursos Naturais;12999;1;20;0;0;0;0;0;0;1;20;0;0;0;0
2025;12030961;Gestão e negócios;4;Administração;4050;1;51;0;0;0;0;0;0;1;51;0;0;0;0
2025;12030961;Gestão e negócios;4;Recursos Humanos;4059;1;52;0;0;0;0;0;0;1;52;0;0;0;0
2025;12030961;Gestão e negócios;4;Serviços Jurídicos;4066;1;8;0;0;0;0;0;0;1;8;0;0;0;0
2025;12030961;Informação e comunicação;6;Informática para Internet;6074;1;167;1;167;0;0;0;0;0;0;0;0;0;0
2025;12030961;Informação e comunicação;6;Redes de Computadores;6077;1;126;1;126;0;0;0;0;0;0;0;0;0;0
2025;12030961;Infraestrutura;7;Edificações;7085;1;123;1;123;0;0;0;0;0;0;0;0;0;0
2025;12030961;Segurança;13;Segurança do Trabalho;13182;1;88;0;0;0;0;0;0;1;88;0;0;0;0
2025;12031453;Ambiente e saúde;1;Análises clínicas;1002;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12031453;Ambiente e saúde;1;Veterinária;1033;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12031453;Gestão e negócios;4;Administração;4050;1;88;0;0;0;0;0;0;1;88;0;0;0;0
2025;12031453;Recursos naturais;12;Agricultura;12171;1;4;0;0;0;0;0;0;0;0;1;4;0;0
2025;12031453;Recursos naturais;12;Agronegócio;12173;1;2;0;0;0;0;0;0;0;0;1;2;0;0
2025;12031453;Recursos naturais;12;Agropecuária;12174;1;2;0;0;0;0;0;0;0;0;1;2;0;0
2025;12031496;Ambiente e saúde;1;Análises clínicas;1002;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12031496;Ambiente e saúde;1;Enfermagem;1006;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12031496;Ambiente e saúde;1;Estética;1008;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12031496;Gestão e negócios;4;Administração;4050;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12031496;Gestão e negócios;4;Logística;4056;1;14;0;0;0;0;0;0;0;0;1;14;0;0
2025;12031496;Gestão e negócios;4;Recursos Humanos;4059;1;2;0;0;0;0;0;0;0;0;1;2;0;0
2025;12031496;Informação e comunicação;6;Redes de Computadores;6077;1;4;0;0;0;0;0;0;0;0;1;4;0;0
2025;12031496;Recursos naturais;12;Agronegócio;12173;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12031518;Ambiente e saúde;1;Enfermagem;1006;1;491;0;0;0;0;0;0;1;491;0;0;0;0
2025;12031518;Ambiente e saúde;1;Radiologia;1023;1;24;0;0;0;0;0;0;1;24;0;0;0;0
2025;12031674;Gestão e negócios;4;Administração;4050;1;22;1;22;0;0;0;0;0;0;0;0;0;0
2025;12031674;Gestão e negócios;4;Recursos Humanos;4059;1;18;1;18;0;0;0;0;0;0;0;0;0;0
2025;12031674;Gestão e negócios;4;Serviços Públicos;4063;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12031674;Informação e comunicação;6;Informática;6073;1;2;1;2;0;0;0;0;0;0;0;0;0;0
2025;12031674;Recursos naturais;12;Agropecuária;12174;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12031836;Controle e processos industriais;3;Eletrotécnica;3040;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12031836;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;44;0;0;0;0;1;23;1;21;0;0;0;0
2025;12031836;Produção alimentícia;9;Outros - Eixo Produção Alimentícia;9999;1;17;0;0;0;0;0;0;1;17;0;0;0;0
2025;12032093;Produção alimentícia;9;Alimentos;9120;1;43;1;43;0;0;0;0;0;0;0;0;0;0
2025;12032093;Recursos naturais;12;Agropecuária;12174;1;84;0;0;0;0;0;0;1;84;0;0;0;0
2025;12032093;Recursos naturais;12;Zootecnia;12185;1;93;0;0;0;0;0;0;1;93;0;0;0;0
2025;12032115;Gestão e negócios;4;Outros - Eixo Gestão e Negócios;4999;1;29;0;0;0;0;0;0;0;0;0;0;1;29
2025;12032166;Produção alimentícia;9;Confeitaria;9124;1;163;1;163;0;0;0;0;0;0;0;0;0;0
2025;12032271;Controle e processos industriais;3;Eletrotécnica;3040;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12032271;Gestão e negócios;4;Administração;4050;1;142;0;0;0;0;1;128;1;14;0;0;0;0
2025;12032271;Gestão e negócios;4;Logística;4056;1;93;0;0;0;0;1;56;1;37;0;0;0;0
2025;12032271;Infraestrutura;7;Edificações;7085;1;33;0;0;0;0;1;21;1;12;0;0;0;0
2025;12032271;Segurança;13;Segurança do Trabalho;13182;1;29;0;0;0;0;0;0;1;29;0;0;0;0
2025;12032441;Gestão e negócios;4;Administração;4050;1;40;1;40;0;0;0;0;0;0;0;0;0;0
2025;12032468;Produção alimentícia;9;Confeitaria;9124;1;100;0;0;0;0;0;0;0;0;0;0;1;100
2025;12033359;Informação e comunicação;6;Informática;6073;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12033359;Recursos naturais;12;Agronegócio;12173;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12033367;Turismo, hospitalidade e lazer;5;Gastronomia;5067;1;9;1;9;0;0;0;0;0;0;0;0;0;0
2025;12033367;Informação e comunicação;6;Computação Gráfica;6081;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12033367;Produção alimentícia;9;Confeitaria;9124;1;2;1;2;0;0;0;0;0;0;0;0;0;0
2025;12033383;Turismo, hospitalidade e lazer;5;Gastronomia;5067;1;1;0;0;0;0;0;0;0;0;1;1;0;0
2025;12033383;Produção alimentícia;9;Confeitaria;9124;1;82;0;0;0;0;0;0;0;0;1;12;1;70
2025;12033383;Produção alimentícia;9;Outros - Eixo Produção Alimentícia;9999;1;13;0;0;0;0;0;0;0;0;0;0;1;13
2025;12033421;Recursos naturais;12;Aquicultura;12175;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2025;12033537;Informação e comunicação;6;Redes de Computadores;6077;1;35;1;35;0;0;0;0;0;0;0;0;0;0
2025;12033790;Gestão e negócios;4;Administração;4050;1;176;1;176;0;0;0;0;0;0;0;0;0;0
2025;12033790;Informação e comunicação;6;Redes de Computadores;6077;1;60;1;60;0;0;0;0;0;0;0;0;0;0
2025;12033898;Ambiente e saúde;1;Análises clínicas;1002;1;27;1;27;0;0;0;0;0;0;0;0;0;0
2025;12033898;Ambiente e saúde;1;Saúde Bucal;1012;1;75;1;75;0;0;0;0;0;0;0;0;0;0
2025;12033898;Controle e processos industriais;3;Eletrotécnica;3040;1;24;1;24;0;0;0;0;0;0;0;0;0;0
2025;12033898;Turismo, hospitalidade e lazer;5;Gastronomia;5067;1;24;1;24;0;0;0;0;0;0;0;0;0;0
2025;12033898;Informação e comunicação;6;Informática;6073;1;24;1;24;0;0;0;0;0;0;0;0;0;0
2025;12034568;Gestão e negócios;4;Administração;4050;1;203;1;203;0;0;0;0;0;0;0;0;0;0
2025;12034568;Gestão e negócios;4;Contabilidade;4053;1;62;0;0;0;0;0;0;0;0;0;0;1;62
2025;12034568;Gestão e negócios;4;Recursos Humanos;4059;1;55;1;55;0;0;0;0;0;0;0;0;0;0
2025;12034851;Produção cultural e design;10;Processos Fotográficos;10148;1;2;0;0;0;0;0;0;0;0;1;2;0;0
2025;12044636;Ambiente e saúde;1;Análises clínicas;1002;1;72;1;72;0;0;0;0;0;0;0;0;0;0
2025;12044636;Ambiente e saúde;1;Enfermagem;1006;1;72;1;72;0;0;0;0;0;0;0;0;0;0
2025;12044636;Gestão e negócios;4;Serviços Públicos;4063;1;69;1;69;0;0;0;0;0;0;0;0;0;0
2025;12044636;Informação e comunicação;6;Redes de Computadores;6077;1;66;0;0;0;0;0;0;0;0;0;0;1;66
2025;12044636;Infraestrutura;7;Desenho de Construção Civil;7084;1;34;1;34;0;0;0;0;0;0;0;0;0;0
2025;12044636;Produção cultural e design;10;Produção de Áudio e Vídeo;10149;1;12;1;12;0;0;0;0;0;0;0;0;0;0
2025;12044822;Ambiente e saúde;1;Análises clínicas;1002;1;56;1;56;0;0;0;0;0;0;0;0;0;0
2025;12044822;Ambiente e saúde;1;Enfermagem;1006;1;127;1;127;0;0;0;0;0;0;0;0;0;0
2025;12044822;Ambiente e saúde;1;Estética;1008;1;53;1;53;0;0;0;0;0;0;0;0;0;0
